Codigo_Item_Negativo;Descricao_Item_Negativo;NCM;Saldo_Loja1;Saldo_Loja2_Deposito;Saldo_Loja3_CD;Deficit_Pecas;Status_Cobertura;Saldo_Total_Disponivel_NCM;Doador1_Codigo;Doador1_Descricao;Doador1_Saldo_Total;Doador1_Loja1;Doador1_Loja2;Doador1_Loja3;Doador2_Codigo;Doador2_Descricao;Doador2_Saldo_Total;Doador2_Loja1;Doador2_Loja2;Doador2_Loja3;Doador3_Codigo;Doador3_Descricao;Doador3_Saldo_Total;Doador3_Loja1;Doador3_Loja2;Doador3_Loja3
"15863";"SM665046 CONJUNTO DO STITCH";"96151100";-17,00;0,00;0,00;17,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"15869";"SM050044  ANEL";"71179000";-10,00;0,00;0,00;10,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"15876";"SM999128 ANEL";"71179000";-13,00;0,00;0,00;13,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"15884";"SM999112 ANEL";"71179000";-76,00;0,00;0,00;76,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"15893";"SM050048 ANEL";"71179000";-89,00;0,00;0,00;89,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"15927";"06062 - BOLSA DE OMBRO FEMININA TAMANHO PEQUENO MATERIAL PU";"42029200";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";113.806,00;"28685";"YH6010-3 - PORTA JOIAS";4.732,00;412,00;2.160,00;2.160,00;"3910";"S-05 MINI CAMERA";3.577,00;3.577,00;0,00;0,00;"3855";"SJTD-039 CONJUNTO DE 4 FACAS";2.678,00;2.678,00;0,00;0,00
"15938";"O8O11- BOLSA FEMININA MATERIAL PLASTICO PU";"42022210";-14,00;0,00;0,00;14,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"15940";"F0003 - BOLSA DE OMBRO FEMININA";"42029200";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";113.806,00;"28685";"YH6010-3 - PORTA JOIAS";4.732,00;412,00;2.160,00;2.160,00;"3910";"S-05 MINI CAMERA";3.577,00;3.577,00;0,00;0,00;"3855";"SJTD-039 CONJUNTO DE 4 FACAS";2.678,00;2.678,00;0,00;0,00
"15977";"06112 - BOLSA FEMININA MATERIAL PLASTICO";"42022210";-7,00;0,00;0,00;7,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"15979";"06153 - BOLSA FEMININA MATERIAL PLASTICO";"42022210";-7,00;0,00;0,00;7,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16030";"OIH-2903 MOP DE LIMPEZA COM SPRAY INTEGRADO";"96039000";0,00;0,00;-10,00;10,00;"COBERTURA_TOTAL";8.651,00;"42403";"LIM049 ESCOVA LONGO ALCANCE COM CABO DE BAMBOO 31 CM";516,00;516,00;0,00;0,00;"20228";"OIP-1505 ESCOVA DUPLA FACE PARA PETS (G): OIP-1505";413,00;357,00;0,00;56,00;"16861";"BM-F1188 CONJUNTO ESFREGAO DE LIMPEZA (MOP)";309,00;213,00;0,00;96,00
"16039";"SM950001 COLAR";"71179000";-21,00;0,00;0,00;21,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16042";"SM950010 COLAR";"71179000";-27,00;0,00;0,00;27,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16046";"SM036015 COLAR";"71179000";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16047";"SM999117 COLAR";"71179000";-7,00;0,00;0,00;7,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16057";"SM036014 COLAR";"71179000";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16060";"SM036011 COLAR";"71179000";-73,00;0,00;0,00;73,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16085";"SM500004 BRINCO";"71179000";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16090";"SM999088 BRINCO";"71179000";-24,00;0,00;0,00;24,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16100";"SM500012 BRINCO";"71179000";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"16112";"XK807-1 MALA G";"42021210";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16115";"SM036013 PULSEIRA";"71171900";-4,00;0,00;0,00;4,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16116";"30748 - MALA GG";"42021210";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16120";"30748-1 - MALA G";"42021210";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16124";"30748-2 - MALA M";"42021210";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16127";"30748-3 - MALA P";"42021210";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16130";"30748-4 - MALA PP";"42021210";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16137";"SM950011 PULSEIRA";"71171900";-30,00;0,00;0,00;30,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16140";"16140 - MALA P";"42021210";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";5.677,00;"13734";"NÃO USE 2 MALAS PARA VIAGEM TAMANHO PEQUENO+ 2 FRASQUEIRAS";400,00;400,00;0,00;0,00;"13724";"NÃO USE - 2 MALAS PARA VIAGEM TAMANHO PEQUENO + 2 FRASQUEIRAS";350,00;350,00;0,00;0,00;"1207";"BM-F1032 PORTA JOIAS MATERIAL: PVC 1032:16*11*5";326,00;326,00;0,00;0,00
"16144";"SM039010 PULSEIRA";"71171900";-17,00;0,00;0,00;17,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16146";"SM955004 CHAVEIRO PARA CELULAR";"39269090";-20,00;0,00;0,00;20,00;"COBERTURA_TOTAL";112.503,00;"472";"BM-751 MOUSE PAD COM APOIO DE PULSO EM GEL";5.314,00;213,00;0,00;5.101,00;"26519";"MS3009 - LACRADO DE EMBALAGENS DE SACO PLSTICO";4.599,00;114,00;4.485,00;0,00;"16945";"MM-3 SUPORTE DE MAQUIAGEM";2.807,00;1.465,00;0,00;1.342,00
"16152";"SM979005 PULSEIRA";"71171900";-17,00;0,00;0,00;17,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16153";"SM507022 PULSEIRA";"71171900";-123,00;0,00;0,00;123,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16154";"SM982002 PULSEIRA";"71171900";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16165";"W75 BOLSA";"42022210";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16170";"SM955002 CHAVEIRO";"39269090";-16,00;0,00;0,00;16,00;"COBERTURA_TOTAL";112.503,00;"472";"BM-751 MOUSE PAD COM APOIO DE PULSO EM GEL";5.314,00;213,00;0,00;5.101,00;"26519";"MS3009 - LACRADO DE EMBALAGENS DE SACO PLSTICO";4.599,00;114,00;4.485,00;0,00;"16945";"MM-3 SUPORTE DE MAQUIAGEM";2.807,00;1.465,00;0,00;1.342,00
"16180";"24033 BOLSA";"42022210";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16184";"30531 BOLSA";"42022210";-4,00;0,00;0,00;4,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16189";"2502 BOLSA";"42022210";-14,00;0,00;0,00;14,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16191";"ALO222 BOLSA";"42022210";-11,00;0,00;0,00;11,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16210";"SM256003 BICO DE PATO DE FLOR";"96151100";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16216";"SM955005 CHAVEIRO DE CELULAR";"96151100";-25,00;0,00;0,00;25,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16219";"SM688001 TIARA PARA CABELO";"96151100";-16,00;0,00;0,00;16,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16220";"P221  BOLSA";"42022210";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16223";"SM256001 BICO DE PATO COM FLOR";"96151100";-4,00;0,00;0,00;4,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16232";"SM256002 BICO DE PATO FLOR";"96151100";-3,00;0,00;0,00;3,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16237";"2403-3 BOLSA";"42022210";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16240";"6144 BOLSA";"42022210";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16241";"SM665054 CONJUNTO DO STITCH";"96151100";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"16244";"SM999147 PULSEIRA";"71171900";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"16254";"CRB2304 - P BOLSA FEMININA";"42022210";-19,00;0,00;0,00;19,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16257";"DS14000 LUVA PARA  TREINO";"95069100";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";438,00;"28879";"BM-F1360 - HAND GRIP AJUSTAVEL COM CONTADOR DIGITAL";65,00;19,00;0,00;46,00;"39823";"TRC0036 FAIXA ELASTICA PARA EXERCICIOS 25X8CM";58,00;46,00;0,00;12,00;"26752";"ELJ04001 HAND GRIPS 2PCS 22X15CM";54,00;54,00;0,00;0,00
"16263";"DS13738 LUMINARIA DE LED";"94054200";-76,00;0,00;0,00;76,00;"COBERTURA_TOTAL";8.037,00;"8427";"BOM-4213 KIT LUMINARIA DE PAREDE A LED A BATERIA AAA";663,00;663,00;0,00;0,00;"6094";"REF. CA-1001 LAMPADA MUSICAL COM ANATEL";463,00;462,00;0,00;1,00;"11095";"NF4668 APARELHO DE ILUMINAÇÃO ELÉTRICO";408,00;408,00;0,00;0,00
"16266";"DMQ-043 BRINQUEDO GATOS BOLA ELETRICA";"63079090";-165,00;0,00;0,00;165,00;"COBERTURA_TOTAL";9.787,00;"9068";"BM-F1105 CESTO ORGANIZADORA MULTIUSO 47*28*20";538,00;320,00;0,00;218,00;"32322";"CP018 BANDEIRA P/CARRO 30X40CM";366,00;366,00;0,00;0,00;"18959";"CW2272  - SUPORTE EM MATERIAL TXTIL UTILIZADO PARA ACOMODAO";364,00;231,00;0,00;133,00
"16271";"DS13805 MINI VENTILADOR REPELENTE";"85098090";-22,00;0,00;0,00;22,00;"COBERTURA_TOTAL";23.722,00;"12218";"YP2728-15 - APARELHO PARA LIMPEZA DE PINCEIS";1.972,00;1.924,00;0,00;48,00;"8717";"BM-F983 MIXER ELETRICO PORTATIL - RECARREGAVEL VIA USB -3 VELOCIDADES";1.466,00;1.329,00;0,00;137,00;"16806";"LKJ-192 UMIDIFICADOR NOTURNO DE LED PORTATIL CARREGAMENTO VIA CABO USB";1.237,00;1.237,00;0,00;0,00
"16274";"DS12920 FRIGIDEIRA 24CM /VRT500";"76151000";-3,00;0,00;0,00;3,00;"COBERTURA_TOTAL";5.711,00;"16834";"TZ-82 FRIGIDEIRA ANTIADERENTE COM DIVISORIAS";2.025,00;81,00;480,00;1.464,00;"17259";"WX180 FRIGIDEIRA WX180 CAIXA COM 30 PCS";423,00;291,00;60,00;72,00;"17233";"BM-A632 FRIGIDEIRA 3 DIVISORIAS";291,00;171,00;0,00;120,00
"16276";"DS13679 FRIGIDEIRA 24CM";"76151000";-9,00;0,00;0,00;9,00;"COBERTURA_TOTAL";5.711,00;"16834";"TZ-82 FRIGIDEIRA ANTIADERENTE COM DIVISORIAS";2.025,00;81,00;480,00;1.464,00;"17259";"WX180 FRIGIDEIRA WX180 CAIXA COM 30 PCS";423,00;291,00;60,00;72,00;"17233";"BM-A632 FRIGIDEIRA 3 DIVISORIAS";291,00;171,00;0,00;120,00
"16277";"DS13882 MASSAGEADOR PISTOLA";"90191000";-42,00;0,00;0,00;42,00;"COBERTURA_TOTAL";7.042,00;"476";"BM-F1021 MASSAGEADOR ELETRICO PORTATIL MUSCULAR POTENCIA: 25W -";1.786,00;1.036,00;0,00;750,00;"486";"BM-F1022 MASSAGEADOR";814,00;54,00;0,00;760,00;"23166";"TRC6843 APARELHO MASSAGEM/LIMPEZA FACIAL";359,00;39,00;0,00;320,00
"16295";"1390 PLACA EM MATERIAL PLASTICO AUTO ADESIVO";"39189000";-229,00;0,00;0,00;229,00;"COBERTURA_TOTAL";189.296,00;"25075";"PLACAS ADESIVA DE DECORAÇÃO 60 X 60 CM";42.177,00;12.679,00;0,00;29.498,00;"25093";"PISO VINÍLICO 92X17X6CM";32.760,00;32.760,00;0,00;0,00;"31729";"LJ2340 - PLACA EM MATERIAL PLÁSTICO AUTO ADESIVO";5.328,00;1.296,00;2.160,00;1.872,00
"16382";"CR-2144 - M  BOLSINHA KIT FEMININA";"42022210";-17,00;0,00;0,00;17,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16385";"CR-2144 - P  CARTEIRA FEMININA";"42022210";-14,00;0,00;0,00;14,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"16407";"LEY-2200 - MARMITEIRA ELÉTRICA TENSÃO 110V - 220V POTENCIA DE 40W";"39241000";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";268.937,00;"20002";"UY2108 - BANDEJA PARA FRITADEIRA DE AR AYR";12.673,00;64,00;7.400,00;5.209,00;"20057";"UY2125 FORMA PARA AIRFRYER SILICONE";11.814,00;297,00;6.800,00;4.717,00;"13624";"S9055 ARTIGO P/ORNAMENTACAO EM MATERIAL PLASTICO";10.438,00;338,00;10.100,00;0,00
"16430";"FZ3194 CARTEIRA FEMININA";"42023200";-49,00;0,00;0,00;49,00;"COBERTURA_TOTAL";10.604,00;"11222";"GX80-8402-PORTA JOIA EM MATERIAL PVC";849,00;549,00;0,00;300,00;"15009";"GX70-7083  - CARTEIRA FEMININA DE POLIURETANO";366,00;66,00;0,00;300,00;"5745";"GX10-1235-PORTA CELULAR DE POLIESTER";328,00;328,00;0,00;0,00
