Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31935;WG15040 BOWL CERAMICA MIRA SALMAO 145CM;UN;69120000;18,00;0,00;0,00;5,40;21,00;97,20;378,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31937;WG15042 BOWL CERAMICA MIRA SALMAO 19CM;UN;69120000;18,00;0,00;0,00;5,54;21,50;99,72;387,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31938;WG15047 BOWL CERAMICA MIRA BEGE 19CM;UN;69120000;18,00;0,00;0,00;5,54;21,50;99,72;387,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31939;WG15053 PRATO FUNDO CERAMICA BLOOMING ROSA 20CM;UN;69120000;18,00;0,00;0,00;5,08;20,00;91,44;360,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31941;WG15152 PRATO RASO CERAMICA ARISO BRANCO 28CM;UN;69120000;12,00;0,00;0,00;7,62;30,50;91,44;366,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31942;WG15172 PRATO SOBREMESA CERAMICA ARISO BRANCO 195CM;UN;69120000;24,00;0,00;0,00;4,48;17,50;107,52;420,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31943;WG15235 PRATO SOBREMESA CERAMICA YONI MARROM 22CM;UN;69120000;18,00;0,00;0,00;6,40;25,00;115,20;450,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;31992;GX10-3023 MOCHILA;UN;42022220;-7,00;0,00;0,00;0,00;90,00;0,00;-630,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32013;C9902 CHINELO NUVEM EVA - ACOMPANHA ADEREÇO;UN;64029990;-37,00;0,00;0,00;6,81;34,00;-251,97;-1258,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32014;W808 CAIXA CHINELO TK - FEM;UN;64029990;-25,00;0,00;0,00;1,00;58,00;-25,00;-1450,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32017;19902/L9902 CHINELO NUVEM EVA - ACOMPANHA ADEREÇO;UN;64029990;-13,00;0,00;0,00;81,73;34,00;-1062,49;-442,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32019;W23107 CAIXA CHINELO NUVEM EVA- FEM;UN;64029990;-25,00;0,00;0,00;20,00;40,00;-500,00;-1000,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32021;W826 CHINELO PLATAFORMA EVA - FEM;UN;64029990;-13,00;0,00;0,00;11,73;42,00;-152,49;-546,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32023;DM-032-CALCULADORA;UN;84701000;-30,00;0,00;0,00;1,00;59,00;-30,00;-1770,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32025;BOM-2767 CONJUNTO COM 4 RODIZIOS SENDO 2 GIRATORIOS;UN;83022000;-24,00;0,00;0,00;1,00;35,00;-24,00;-840,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32026;BOM-1485 CHAVE DE BIELA L 12MM;UN;82041200;-40,00;0,00;0,00;4,03;17,50;-161,20;-700,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32027;BOM-1486 SP - CHAVE DE BIELA L 13MM;UN;82041200;-40,00;0,00;0,00;2,71;19,50;-108,40;-780,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32028;BOM-1487 CHAVE DE BIELA L 14MM;UN;82041200;-40,00;0,00;0,00;1,00;21,00;-40,00;-840,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32029;BOM-1488 CHAVE DE BIELA L 15MM;UN;82041200;-50,00;0,00;0,00;1,00;23,00;-50,00;-1150,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32030;BOM-1489 CHAVE DE BIELA L 17MM;UN;82041200;-50,00;0,00;0,00;1,00;24,50;-50,00;-1225,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32032;CPN-303 - CAMPAINHA SEM FIO COM PILHA INCLUSA;UN;85318000;-30,00;0,00;0,00;1,00;22,00;-30,00;-660,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32034;NSP-1084 SUPORTE MAGNETICO DE PESCOCO;UN;39269090;-30,00;0,00;0,00;1,00;38,00;-30,00;-1140,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32035;NTD-156-LUMINARIA DE EMERGENCIA DE LED RECARREGAVEL;UN;94051190;-40,00;0,00;0,00;1,00;21,00;-40,00;-840,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32036;1201C BRINQUEDOS PARA ATIVIDADES CRIATIVAS;UN;95030099;-30,00;0,00;0,00;1,00;15,00;-30,00;-450,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32038;NTD-704-FITA DE LED;UN;94054200;-40,00;0,00;0,00;4,65;59,00;-186,00;-2360,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32040;LUM-491-LUMINARIA DE LED DE PAREDE;UN;94051190;-50,00;0,00;0,00;2,85;36,00;-142,50;-1800,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32041;NEW-215 - MODELADOR CORPORAL FEMININO EM POLIESTER E ELASTANO;UN;62123000;-20,00;0,00;0,00;6,30;80,00;-126,00;-1600,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32043;8501C LOUSA DIGITAL TABLET MAGICO 8.5;UN;85121000;-30,00;0,00;0,00;1,00;8,50;-30,00;-255,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32048;DS14912 TORRE DE CHOP;UN;39241000;-16,00;0,00;0,00;1,00;229,00;-16,00;-3664,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32049;DS14917 WALKIE TALKIE ILFANTIL;UN;85171439;-20,00;0,00;0,00;1,00;152,00;-20,00;-3040,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32050;DS14918 ACESS FITNESS;UN;95069100;-20,00;0,00;0,00;1,00;66,50;-20,00;-1330,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32100;GDR1257 CARRINHO DE PLASTICO COM;UN;95030099;-18,00;0,00;0,00;2,30;17,50;-41,40;-315,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32101;GDR1620 CARRO SOBE PAREDE D CONTR;UN;95030097;-12,00;0,00;0,00;48,01;101,00;-576,12;-1212,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32102;GDR1621 CARRINHO D CONTROLE REMOT;UN;95030097;-10,00;0,00;0,00;6,37;82,50;-63,70;-825,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32103;GDR1624 CAMINHAO D PLASTICO C FRI;UN;95030099;-32,00;0,00;0,00;2,85;39,50;-91,20;-1264,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32104;GDR1657 PISTA C CARRINHO E DUAS C;UN;95030097;-8,00;0,00;0,00;16,56;139,99;-132,48;-1119,92
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32105;GDR1658 PISTA ASTRONAUTA C CARRO;UN;95030097;-12,00;0,00;0,00;1,00;55,00;-12,00;-660,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32106;GDR1664 CARRINHO D PLASTICO COM F;UN;95030099;-12,00;0,00;0,00;3,31;20,50;-39,72;-246,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32107;GDR1669 LANCADOR COM DARDOS 18X16;UN;95030099;-40,00;0,00;0,00;3,88;27,00;-155,20;-1080,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32108;GDR1678 QUADRO D DESENHO C BOLA M;UN;95030099;-48,00;0,00;0,00;8,88;18,50;-426,24;-888,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32109;GDR1701 CARRINHO C FRICCAO ASTRON;UN;95030099;-16,00;0,00;0,00;2,55;13,50;-40,80;-216,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32110;GDR1706 KIT 2 CARRINHO FRICCAO SO;UN;95030099;-10,00;0,00;0,00;12,10;57,50;-121,00;-575,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32111;GDR1720 CARRO CORRIDA D CONTROLE;UN;95030097;-6,00;0,00;0,00;16,20;149,00;-97,20;-894,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32112;GDR1724 PIANO MUSICAL 24X10CM;UN;95030091;-48,00;0,00;0,00;1,00;33,50;-48,00;-1608,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32113;GDR1738 KIT BONECA C BALANCO COLE;UN;95030022;-18,00;0,00;0,00;4,45;38,00;-80,10;-684,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32114;GDR1739 KIT BONECA C MOTO E BALAO;UN;95030022;-18,00;0,00;0,00;1,00;38,00;-18,00;-684,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32115;GDR1741 LANCADOR COM PISTA E CARR;UN;95030099;-12,00;0,00;0,00;1,00;69,99;-12,00;-839,88
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32116;GDR1755 LANCADOR COM ALVO ARANHA;UN;95030099;-18,00;0,00;0,00;9,13;41,00;-164,34;-738,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32117;GDR1814 CRIADOR DE BRACELETES 13X;UN;95030080;-24,00;0,00;0,00;1,00;21,00;-24,00;-504,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32118;GDR1817 CRIADOR DE BRACELETES 13X;UN;95030080;-24,00;0,00;0,00;1,00;22,00;-24,00;-528,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32119;GDR1819 BONECA DORMINHOCA C/MALA;UN;95030022;-18,00;0,00;0,00;3,44;32,00;-61,92;-576,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32121;GDR1891 MAQUINA REALISTA DE CONST;UN;95030099;-48,00;0,00;0,00;1,00;21,50;-48,00;-1032,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32122;GDR1949 MINI CASINHA PARA MONTAR;UN;95030060;-24,00;0,00;0,00;2,71;23,00;-65,04;-552,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32123;GDR1958 BRINQUEDO DE MONTAR;UN;95030060;-10,00;0,00;0,00;17,82;119,90;-178,20;-1199,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32124;GDR1963 BRINQUEDO DE MONTAR;UN;95030060;-10,00;0,00;0,00;17,78;119,90;-177,80;-1199,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32125;GDR1973 BRINQUEDO DE MONTAR;UN;95030060;-10,00;0,00;0,00;15,15;124,00;-151,50;-1240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32126;GDR1982 KIT MEU PRIMEIRO CONSULTO;UN;95030080;-12,00;0,00;0,00;1,00;76,00;-12,00;-912,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32127;GDR1984 PISTA 3 ANDAR BOMBEIRO;UN;95030099;-8,00;0,00;0,00;19,71;147,00;-157,68;-1176,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32128;GDR1994 KIT ARCO E FLECHA 3 CORES;UN;95030099;-8,00;0,00;0,00;25,51;194,00;-204,08;-1552,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32129;GDR2000 CAMINHAO QUE VIRA PISTA;UN;95030099;-10,00;0,00;0,00;12,98;105,00;-129,80;-1050,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32130;GDR2013 BRINQUEDO MENINA;UN;95030080;-10,00;0,00;0,00;14,02;129,99;-140,20;-1299,90
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32131;GDR2014 BRINQUEDO MENINA;UN;95030080;-12,00;0,00;0,00;11,41;90,00;-136,92;-1080,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32133;GDR2016 CASINHA DE BONECA;UN;95030080;-12,00;0,00;0,00;1,00;46,00;-12,00;-552,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32134;GDR2017 DINOSSAURO MORDE DEDO;UN;95030099;-12,00;0,00;0,00;1,00;27,00;-12,00;-324,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32135;GDR2050 BRINQUEDO PISTA;UN;95030099;-24,00;0,00;0,00;5,52;61,00;-132,48;-1464,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32136;GDR2051 CASTELOS E CASINHAS DE BO;UN;95030080;-12,00;0,00;0,00;1,00;122,00;-12,00;-1464,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32137;GDR2064 PISTA ESPACO ELETRICA;UN;95030097;-18,00;0,00;0,00;6,72;72,50;-120,96;-1305,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32138;GDR2081 SQUISHY BALL;UN;95030099;-24,00;0,00;0,00;1,24;9,50;-29,76;-228,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32139;GDR2086 SQUISHY BALL;UN;95030099;-32,00;0,00;0,00;1,00;7,50;-32,00;-240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32140;GX10-25911 - NECESSAIRE M   FEMININA EM PVC;UN;42029200;-20,00;0,00;0,00;1,00;12,00;-20,00;-240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 15 - GALPÃO;32141;GX10-25911 - NECESSAIRE P   FEMININA EM PVC;UN;42029200;-20,00;0,00;0,00;1,00;10,00;-20,00;-200,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;472;BM-751 MOUSE PAD COM APOIO DE PULSO EM GEL;UN;39269090;81,00;0,00;0,00;0,03;19,00;2,43;1539,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;484;BM-607 SENSOR DE PRESENCA COM INFRAVERMELHO 3 EM 1 (MULTI-FUNCAO);UN;85318000;30,00;0,00;0,00;6,67;35,00;200,10;1050,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;486;BM-F1022 MASSAGEADOR;UN;90191000;30,00;0,00;0,00;0,54;137,00;16,20;4110,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;487;BM-F960 MINI MOEDOR DE GRAOS DDE CAFE;UN;85098090;15,00;0,00;0,00;2,86;90,80;42,90;1362,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;488;BM-615 MOUSE SEM FIO BLUETOOTH (RECEPTOR);UN;84716053;378,00;0,00;0,00;1,72;20,50;650,16;7749,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;491;BM-106 FONE DE OUVIDO (HEADSET) SEM FIO;UN;85183000;30,00;0,00;0,00;5,62;74,00;168,60;2220,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;508;BM-8530 LUMINARIA LED PARA CAMPING  COM AJUSTE DE BRILHO;UN;94054200;40,00;0,00;0,00;3,37;24,50;134,80;980,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;517;BM107 FONE DE OUVIDO SENDO HEADSET SEM FIO;UN;85183000;100,00;0,00;0,00;5,96;86,50;596,00;8650,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;518;BM-218 FONE DE OUVIDO COM FIO;UN;85183000;30,00;0,00;0,00;5,48;63,00;164,40;1890,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;538;BM-8688 -5M EXTENSAO COM 9 TOMADAS E 2 USB 5 METROS;UN;85363090;180,00;0,00;0,00;5,68;50,00;1022,40;9000,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;540;BM-8687 EXTENSAO COM 5 TOMADAS 3 METROS;UN;85366990;80,00;0,00;0,00;2,23;28,00;178,40;2240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;541;BM-8688 EXTENSAO COM 9 TOMADAS E 2 USB 2 METROS -;UN;85366990;20,00;0,00;0,00;0,06;45,00;1,20;900,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;542;BM-8686 EXTENSAO COM 5 TOMADAS 2 METROS;UN;85366990;120,00;0,00;0,00;0,03;26,50;3,60;3180,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;831;153-49 BIQUINIS G;UN;61124100;1,00;0,00;0,00;0,00;25,00;0,00;25,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1191;BMG-04 SUPORTE DE PLASTICO PARA GPS/CELULAR;UN;39269090;50,00;10,00;100,00;2,44;35,50;122,00;1775,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1196;BMG-55 SUPORTE PARA CELULAR;UN;39269090;17,00;0,00;0,00;1,03;13,50;17,51;229,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1199;BM-F1012 MINI PROJETOR - WIFI 24GHZ - TENSAO: AC 100-240V (BIVOLT);UN;85286990;40,00;0,00;0,00;26,20;269,90;1048,00;10796,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1209;BM-F1034 MINI FILTRO COADOR DE CAFE DE (METAL) TAMANHO : 75 X 12CM;UN;96040000;141,00;0,00;0,00;1,46;17,50;205,86;2467,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1223;BM-F924 MASSAGEADOR;UN;90191000;17,00;0,00;0,00;5,58;66,50;94,86;1130,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1230;BM-F966 SUPORTE APLICADOR DE FITA ADESIVA;UN;82055900;45,00;0,00;0,00;1,76;17,00;79,20;765,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1245;BM-L11A/B CONJUNTO DE 3 LUMINARIAS SPOT ADESIVAS (LED);UN;94051190;40,00;0,00;0,00;2,19;26,00;87,60;1040,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1273;BMG-21 SUPORTE DE PLASTICO PARA CELULAR;UN;39269090;100,00;0,00;0,00;1,60;14,00;160,00;1400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1281;BMG-61 SUPORTE PARA MOTO;UN;39269090;50,00;100,00;200,00;1,39;15,50;69,50;775,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1285;BMG-63 SUPORTE  PARA NOTEBOOK;UN;76169900;80,00;0,00;0,00;0,00;70,00;0,00;5600,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1288;BMG-39 SUPORTE PARA NOTEBOOK;UN;39269090;125,00;10,00;200,00;1,82;22,50;227,50;2812,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1290;BMG-68 SUPORTE DE PLASTICO PARA CELULAR (UNIVERSAL);UN;39269090;50,00;0,00;0,00;1,51;16,50;75,50;825,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1292;BMG-67 SUPORTE DE PLASTICO PARA CELULAR COM VENTOSA;UN;39269090;31,00;0,00;0,00;0,00;16,00;0,00;496,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1293;BMG-45 SUPORTE DE PLASTICO PARA CELULAR;UN;39269090;50,00;0,00;0,00;0,00;9,50;0,00;475,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1294;BMG-66 SUPORTE DE PLASTICO PARA CELULAR VEICULAR (UNIVERSAL);UN;39269090;20,00;0,00;0,00;1,00;12,50;20,00;250,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1300;BMG-53 SUPORTE DE PLASTICO PARA CELULAR;UN;39269090;88,00;0,00;0,00;0,00;15,50;0,00;1364,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1304;BMG-62 SUPORTE DE PLASTICO PARA NOTEBOOK;UN;39269090;100,00;0,00;0,00;1,62;14,00;162,00;1400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;1330;KPG02225 PULSEIRA DE METAL 12 CTL POR DUZIA;UN;71171900;19,00;0,00;0,00;2,65;19,00;50,35;361,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;2089;LH-7 GAME STIKE;UN;42029200;80,00;0,00;0,00;23,53;180,00;1882,40;14400,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3694;BM-C029 APARADOR DE CABELO SEM FIO DE USO DOMESTICO COM BATERIA INTERNA;UN;85102000;20,00;0,00;0,00;0,00;89,00;0,00;1780,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3713;BM-C018 APARADOR DE CABELO SEM FIO DE USO DOMESTICO COM BATERIA INTERNA;UN;85102000;40,00;0,00;0,00;6,46;68,00;258,40;2720,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3715;BM-C019 APARADOR DE CABELO SEM FIO DE USO DOMESTICO COM BATERIA INTERNA;UN;85102000;40,00;0,00;0,00;6,74;69,00;269,60;2760,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3718;BM-C020 APARADOR DE CABELO SEM FIO DE USO DOMESTICO COM BATERIA INTERNA;UN;85102000;60,00;0,00;0,00;7,23;72,00;433,80;4320,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3745;BM-C032 APARADOR DE CABELO SEM FIO DE USO DOMESTICO;UN;85102000;20,00;0,00;0,00;44,10;79,50;882,00;1590,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3747;BM-C034 APARELHOS ELETROMECANICOS COM MOTOR ELETRICO INCORPORADO;UN;85101000;60,00;0,00;0,00;6,74;62,00;404,40;3720,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3757;BM-C037 APARADOR DE PELOS NASAL;UN;85103000;13,00;0,00;0,00;2,27;19,50;29,51;253,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3759;BM-C038 APARADOR/CORTADOR DE PELOS PARA NARIZ -;UN;85103000;85,00;0,00;0,00;0,00;27,50;0,00;2337,50
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;3764;BM-C039 APARELHO DE USO DOMESTICO SENDO APARADOR/CORTADOR DE PELOS PARA NARIZ -;UN;85103000;50,00;0,00;0,00;4,87;41,00;243,50;2050,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4393;YG-175 ROUPEIRO DE ARRUMAÇÃO;UN;42029200;20,00;0,00;0,00;9,30;72,00;186,00;1440,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4397;SNJ1-145 PORTA-ROUPAS SIMPLES;UN;42029200;200,00;0,00;0,00;0,00;76,00;0,00;15200,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4451;BT-383 PAR DE CINTAS PARA CARGA COM CATRACA - : 25MM - COMPRIMENTO: 5M;UN;56079090;18,00;0,00;0,00;1,99;24,00;35,82;432,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4453;BT-379 CADEADO TRAVA DE MOTOCICLETA/BICICLETA ANTIFURTO;UN;83011000;10,00;0,00;0,00;0,00;22,00;0,00;220,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4457;BT-377 CADEADO TRAVA DE MOTOCICLETA/BICICLETA ANTIFURTO;UN;83011000;35,00;0,00;0,00;1,48;12,00;51,80;420,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4466;BT-395 CHAVE AJUSTAVEL;UN;82032010;20,00;0,00;0,00;0,00;34,00;0,00;680,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4476;BT-389 NIVEL DE ALUMINIO - 16';UN;90153000;10,00;0,00;0,00;2,83;24,00;28,30;240,00
Loja: 3 - NEWSHOP COMERCIO LTDA ( CD );Local: 20 - GALPÃO MIDI;4499;BT-357 CHAVE DE FENDA -PHILIPS;UN;82054000;310,00;0,00;0,00;0,98;6,50;303,80;2015,00
