Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;52;F031 - BOLSA FEMININA MATERIAL PLASTICO PU;UN;42022210;6,00;0,00;0,00;1,26;120,00;7,56;720,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;53;2414 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;1,00;0,00;0,00;1,31;104,00;1,31;104,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;55;2413 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;2,00;0,00;0,00;15,60;104,00;31,20;208,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;56;6180 - BOLSA DE OMBRO FEMININA TAMANHO PEQUENO MATERIAL 100% POLIESTER;UN;42022210;62,00;0,00;0,00;1,09;104,00;67,58;6448,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;57;2418 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;5,00;0,00;0,00;1,23;89,60;6,15;448,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;59;2420 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42029200;251,00;0,00;0,00;1,54;104,00;386,54;26104,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;60;2438 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;1,00;0,00;0,00;1,85;104,00;1,85;104,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;61;2439 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;4,00;0,00;0,00;1,53;110,00;6,12;440,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;62;2445 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;49,00;0,00;0,00;1,12;96,00;54,88;4704,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;64;F0002 - BOLSA DE PLASTICO SEM MARCA;UN;42022210;311,00;0,00;0,00;1,90;69,00;590,90;21459,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;65;0379-0390 - BOLSA DE PLASTICO SEM MARCA ACONDICIONADAS EM CAIXAS COM 48 PECAS;UN;42022210;12,00;0,00;0,00;1,51;0,00;18,12;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;66;0286-0295 - BOLSA DE PLASTICO SEM MARCA ACONDICIONADAS EM CAIXAS COM 48 PECAS;UN;42022210;12,00;0,00;0,00;1,43;0,00;17,16;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;69;2447 BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER MATERIAL PLASTICO (PU);UN;42022210;5,00;0,00;0,00;1,23;67,20;6,15;336,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;70;2459 - BOLSA FEMININA CONSTITUIDA EXTERNAMENTE DE MATERIAL PLASTICO;UN;42022210;-3,00;0,00;0,00;4,40;44,00;-13,20;-132,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;71;2458 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;-3,00;0,00;0,00;4,00;40,00;-12,00;-120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;72;2454 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;-2,00;0,00;0,00;4,40;44,00;-8,80;-88,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;73;0832 - BOLSA DE OMBRO FEMININA TAMANHO PEQUENO MATERIAL 100% POLIESTER;UN;42022210;-3,00;0,00;0,00;9,60;64,00;-28,80;-192,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;78;2452 - BOLSA TIRACOLO COM ALCA BOLSOS FRONTAIS COM ZIPER;UN;42022210;-1,00;0,00;0,00;22,40;112,00;-22,40;-112,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;81;2424 - BOLSA COM SUPERFICIE EXTERIOR DE MATERIAL PLASTICO SENDO;UN;42022210;-14,00;0,00;0,00;4,80;48,00;-67,20;-672,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;82;2401 - BOLSA DE OMBRO FEMININA TAMANHO PEQUENO MATERIAL 100% POLIESTER;UN;42022210;-1,00;0,00;0,00;16,64;83,20;-16,64;-83,20
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;83;2464 - BOLSA FEMININA CONSTITUIDA EXTERNAMENTE;UN;42022210;-2,00;0,00;0,00;11,20;56,00;-22,40;-112,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;84;2444- BOLSA COM SUPERFICIE EXTERIOR DE MATERIAL PLASTICO SENDO;UN;42022210;-1,00;0,00;0,00;13,31;66,56;-13,31;-66,56
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;85;2416 - BOLSA FEMININA CONSTITUIDA EXTERNAMENTE;UN;42022210;-1,00;0,00;0,00;6,33;96,00;-6,33;-96,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;87;BM-P1618 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE :750ML (ACO);UN;96170010;20,00;0,00;0,00;17,25;50,00;345,00;1000,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;88;0825 - BOLSA FEMININA CONSTITUIDA EXTERNAMENTE;UN;42022210;1,00;0,00;0,00;12,48;83,20;12,48;83,20
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;90;2453 - BOLSA FEMININA CONSTITUIDA EXTERNAMENTE;UN;42022210;64,00;0,00;0,00;0,17;39,90;10,88;2553,60
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;96;DB-862 - BOLSA ADULTO FEMININA EM PVC - ITEM NO.: DA-1722;UN;42022210;1,00;0,00;0,00;6,33;29,60;6,33;29,60
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;97;DB-953 - BOLSA ADULTO FEMININA EM PVC - ITEM NO.: DA-1722;UN;42022210;1,00;0,00;0,00;7,20;36,00;7,20;36,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;98;DB-945 - BOLSA ADULTO FEMININA EM PVC - ITEM NO.: DA-1722;UN;42022210;-2,00;0,00;0,00;6,33;35,20;-12,66;-70,40
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;99;DB-948 - BOLSA ADULTO FEMININA EM PVC;UN;42022210;-1,00;0,00;0,00;6,33;45,00;-6,33;-45,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;101;DA- 1771 BOLSA ADULTO FEMININA EM PVC;UN;42022210;-1,00;0,00;0,00;6,33;34,00;-6,33;-34,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;106;BM-P1444 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 500ML;UN;96170010;20,00;0,00;0,00;9,63;46,00;192,60;920,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;108;DA - 1762 - BOLSA ADULTO FEMININA EM PVC - ITEM NO.: DA-1722;UN;42022210;-1,00;0,00;0,00;6,33;34,00;-6,33;-34,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;109;BM-P1359 GARRAFA TERMICA COM ALCA (SEM VIDRO INTERNO) -CAPACIDADE: 900ML(INOX);UN;96170010;49,00;0,00;0,00;6,10;46,00;298,90;2254,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;112;H-46 BOLSA ADULTO FEMININA EM PVC;UN;42022210;1,00;0,00;0,00;6,33;42,00;6,33;42,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;116;DB-845 BOLSA ADULTO FEMININA EM PVC;UN;42022210;1,00;0,00;0,00;5,52;36,80;5,52;36,80
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;119;BM-P1474 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 450ML (ACO);UN;96170010;15,00;0,00;0,00;5,42;39,00;81,30;585,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;120;1721 - G BOLSA ADULTO FEMININA EM PVC;UN;42022210;-12,00;0,00;0,00;7,40;37,00;-88,80;-444,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;121;BM-P1531 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 500ML;UN;96170010;12,00;0,00;0,00;5,78;32,00;69,36;384,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;122;DB-957 -P BOLSA ADULTO FEMININA EM PVC;UN;42022210;-10,00;0,00;0,00;2,30;23,00;-23,00;-230,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;123;BM-P1547 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 600ML -;UN;96170010;12,00;0,00;0,00;6,32;33,00;75,84;396,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;124;DUPLU GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 800ML;UN;96170010;50,00;0,00;0,00;6,86;6,86;343,00;343,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;125;BM-P1615 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE :300ML (ACO);UN;96170010;24,00;0,00;0,00;18,20;55,00;436,80;1320,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;126;BM-P1619 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 750ML (ACO);UN;96170010;7,00;0,00;0,00;17,76;38,00;124,32;266,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;127;BM-P1679 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 680ML;UN;96170010;47,00;0,00;0,00;14,69;46,00;690,43;2162,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;128;BM-P1681 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 500ML (ACO);UN;96170010;34,00;0,00;0,00;11,99;39,00;407,66;1326,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;130;BM-P1306 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 800ML (ACO);UN;96170010;50,00;0,00;0,00;11,44;0,00;572,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;131;BM-P1683 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 500ML (ACO);UN;96170010;-3,00;0,00;0,00;29,90;39,00;-89,70;-117,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;132;BM-P1684 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 500ML (ACO);UN;96170010;20,00;0,00;0,00;12,04;39,00;240,80;780,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;134;BM-P1685 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 500ML;UN;96170010;26,00;0,00;0,00;12,50;39,00;325,00;1014,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;136;BM-P1686 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE: 500ML;UN;96170010;42,00;0,00;0,00;12,41;39,00;521,22;1638,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;137;BM-P1453 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE 600ML;UN;96170010;21,00;0,00;0,00;10,00;41,00;210,00;861,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;138;BM-P1687 GARRAFA TERMICA DE INOX (SEM VIDRO INTERNO) - CAPACIDADE : 500ML (ACO);UN;96170010;30,00;0,00;0,00;11,63;39,00;348,90;1170,00
