Codigo;Descricao;EMB;NCM;Saldo_Loja_1;Saldo_Loja_2_Deposito;Saldo_Loja_3_CD;Saldo_Total;Custo_Unit;Preco_Unit;Valor_Estoque_Total
"32509";"G928-0103 - COLAR DE AÇO";"UN";"71171900";7,00;0,00;0,00;7,00;2,00;5,00;14,00
"32510";"Q303-1708 - COLAR DE AÇO";"UN";"71171900";14,00;0,00;0,00;14,00;4,80;12,00;67,20
"32511";"Q303-1707 - COLAR DE AÇO";"UN";"71171900";41,00;0,00;0,00;41,00;4,00;10,00;164,00
"32513";"J696-05 - BRINCO DE AÇO";"UN";"71171900";12,00;0,00;0,00;12,00;5,33;13,50;63,96
"32514";"G696-05 - BRINCO DE AÇO";"UN";"71171900";20,00;0,00;0,00;20,00;2,40;6,00;48,00
"32516";"Q68-0407 - BRINCOS DE ACO";"UN";"71171900";18,00;0,00;0,00;18,00;4,40;11,00;79,20
"32520";"Q460-2607 - SUTIAN  BOJO DE SILICONE";"UN";"71171900";60,00;0,00;0,00;60,00;1,00;2,50;60,00
"32521";"Q460-2601 - SUTIAN  BOJO DE SILICONE";"UN";"39262000";85,00;0,00;0,00;85,00;1,32;3,50;112,20
"32522";"Q460-2604 - SUTIAN  BOJO DE SILICONE";"UN";"39262000";24,00;0,00;0,00;24,00;5,60;14,00;134,40
"32523";"Q460-2605 - SUTIAN  BOJO DE SILICONE";"UN";"39262000";25,00;0,00;0,00;25,00;5,60;14,00;140,00
"32524";"A12-001 - SUTIAN  BOJO DE SILICONE";"UN";"39262000";100,00;0,00;0,00;100,00;0,96;2,50;96,00
"32525";"ON-421 FONE DE OUVIDO (COM MICROFONE)";"UN";"85183000";31,00;0,00;0,00;31,00;3,23;30,00;100,13
"32526";"Q290-0207 - ANEL DE ZIRCONIA";"UN";"71171900";227,00;0,00;0,00;227,00;2,24;5,50;508,48
"32527";"Q74-2001 - ANEL DE ZIRCONIA";"UN";"71171900";259,00;0,00;0,00;259,00;1,67;4,00;432,53
"32528";"ON-422 FONE DE OUVIDO (COM MICROFONE)";"UN";"85183000";5,00;0,00;30,00;35,00;3,23;32,00;113,05
"32529";"Q398-1805 - ANEL DE ZIRCONIA";"UN";"71171900";142,00;0,00;0,00;142,00;1,92;5,00;272,64
"32530";"Q290-0816 - ANEL DE ZIRCONIA";"UN";"71171900";112,00;0,00;0,00;112,00;1,76;4,50;197,12
"32531";"Q290-0310 - ANEL DE ZIRCONIA";"UN";"71171900";107,00;0,00;0,00;107,00;1,92;5,00;205,44
"32532";"Q290-0307 - ANEL DE ZIRCONIA";"UN";"71171900";74,00;0,00;0,00;74,00;3,11;8,00;230,14
"32533";"Q290-0306 - ANEL DE ZIRCONIA";"UN";"71171900";63,00;0,00;0,00;63,00;2,24;5,50;141,12
"32534";"Q290-0221 - ANEL DE ZIRCONIA";"UN";"71171900";54,00;0,00;0,00;54,00;2,89;7,00;156,06
"32536";"Q290-0314 - ANEL DE ZIRCONIA";"UN";"71171900";118,00;0,00;0,00;118,00;2,89;7,00;341,02
"32537";"W68-3309 - ANEL DE ZIRCONIA";"UN";"71171900";69,00;0,00;0,00;69,00;2,40;6,00;165,60
"32538";"Q290-0819 - ANEL DE ZIRCONIA";"UN";"71171900";83,00;0,00;0,00;83,00;3,33;8,50;276,39
"32539";"Q290-0318 - ANEL DE ZIRCONIA";"UN";"71171900";152,00;0,00;0,00;152,00;1,76;4,50;267,52
"32540";"Q398-1803 - ANEL DE ZIRCONIA";"UN";"71171900";301,00;0,00;0,00;301,00;1,76;4,50;529,76
"32541";"W290-3604 - ANEL DE ZIRCONIA";"UN";"71171900";123,00;0,00;0,00;123,00;1,76;4,50;216,48
"32542";"W290-3602 - ANEL DE ZIRCONIA";"UN";"71171900";109,00;0,00;0,00;109,00;1,60;4,00;174,40
"32544";"W158-1503 - ANEL DE ZIRCONIA";"UN";"71171900";100,00;0,00;0,00;100,00;1,76;4,00;176,00
"32545";"W290-3605 - ANEL DE ZIRCONIA";"UN";"71171900";127,00;0,00;0,00;127,00;1,92;5,00;243,84
"32546";"Q68-0307 - ANEL DE ZIRCONIA";"UN";"71171900";131,00;0,00;0,00;131,00;1,68;4,00;220,08
"32547";"Q68-0310 - ANEL DE ZIRCONIA";"UN";"71171900";155,00;0,00;0,00;155,00;2,00;5,00;310,00
"32548";"Q68-1807 - ANEL DE ZIRCONIA";"UN";"71171900";74,00;0,00;0,00;74,00;1,28;3,00;94,72
"32549";"Q68-0306 - ANEL DE ZIRCONIA";"UN";"71171900";441,00;0,00;0,00;441,00;1,60;4,00;705,60
"32550";"Q68-0420 - ANEL DE ZIRCONIA";"UN";"71171900";166,00;0,00;0,00;166,00;2,67;6,50;443,22
"32551";"Q68-0863 - ANEL DE ZIRCONIA";"UN";"71171900";106,00;0,00;0,00;106,00;1,44;3,50;152,64
"32552";"Q521-2101 - PULSEIRA DE BRAÇOS";"UN";"71171900";31,00;0,00;0,00;31,00;8,00;20,00;248,00
"32554";"Q30-0401 - PULSEIRA DE BRAÇOS";"UN";"71171900";58,00;0,00;0,00;58,00;10,00;25,00;580,00
"32556";"Q18-1801 - PULSEIRA DE BRAÇOS";"UN";"71171900";49,00;0,00;0,00;49,00;4,80;12,00;235,20
"32558";"Q18-2302 - PULSEIRA DE BRAÇOS";"UN";"71171900";9,00;0,00;0,00;9,00;4,80;12,00;43,20
"32559";"Q18-0919 - PULSEIRA DE BRAÇOS";"UN";"71171900";11,00;0,00;0,00;11,00;4,00;10,00;44,00
"32561";"Q18-1812 - PULSEIRA DE BRAÇOS";"UN";"71171900";65,00;0,00;0,00;65,00;6,00;15,00;390,00
"32562";"Q38-1617 - PULSEIRA DE BRAÇOS";"UN";"71171900";20,00;0,00;0,00;20,00;4,00;10,00;80,00
"32564";"Q746-2312 - PULSEIRA DE BRAÇOS";"UN";"71171900";20,00;0,00;0,00;20,00;9,60;24,00;192,00
"32565";"Q746-2305 - PULSEIRA DE BRAÇOS";"UN";"71171900";10,00;0,00;0,00;10,00;9,60;24,00;96,00
"32566";"Q746-2306 - PULSEIRA DE BRAÇOS";"UN";"71171900";5,00;0,00;0,00;5,00;9,60;24,00;48,00
"32567";"Q746-2307 - PULSEIRA DE BRAÇOS";"UN";"71171900";7,00;0,00;0,00;7,00;9,60;24,00;67,20
"32568";"Q746-2309 - PULSEIRA DE BRAÇOS";"UN";"71171900";11,00;0,00;0,00;11,00;9,60;24,00;105,60
"32569";"Q746-2310 - PULSEIRA DE BRAÇOS";"UN";"71171900";10,00;0,00;0,00;10,00;9,60;24,00;96,00
"32570";"Q746-2301 - PULSEIRA DE BRAÇOS";"UN";"71171900";12,00;0,00;0,00;12,00;9,60;24,00;115,20
"32571";"Q746-2302 - PULSEIRA DE BRAÇOS";"UN";"71171900";10,00;0,00;0,00;10,00;9,60;24,00;96,00
"32572";"Q746-2303 - PULSEIRA DE BRAÇOS";"UN";"71171900";9,00;0,00;0,00;9,00;9,60;24,00;86,40
"32573";"Q746-2304 - PULSEIRA DE BRAÇOS";"UN";"71171900";12,00;0,00;0,00;12,00;9,60;24,00;115,20
"32578";"Y119-2313 - COLAR DE PRATA";"UN";"71171900";7,00;0,00;0,00;7,00;4,40;11,00;30,80
"32579";"W103-1907 - COLAR";"UN";"71171900";6,00;0,00;0,00;6,00;3,60;9,00;21,60
"32580";"W103-1908 - COLAR";"UN";"71171900";5,00;0,00;0,00;5,00;3,60;9,00;18,00
"32582";"ON-CF04 /220V SECADOR DE CABELO";"UN";"85163100";21,00;0,00;0,00;21,00;19,79;92,00;415,59
"32583";"ON-CF03 SECADOR DE CABELO  /220V";"UN";"85163100";15,00;0,00;0,00;15,00;17,37;92,00;260,55
"32584";"ON-PR900 PASSADEIRA A VAPOR /220V";"UN";"85167990";2,00;0,00;0,00;2,00;48,73;359,99;97,46
"32585";"ON-PR901 PASSADEIRA SUSPENSA A VAPOR /220";"UN";"85167990";2,00;0,00;0,00;2,00;52,94;343,00;105,88
"32586";"ON-LT053 LANTERNA SOLAR PORTATIL";"UN";"85183000";37,00;0,00;0,00;37,00;3,09;22,00;114,33
"32587";"ON-LU253 LANTERNA SOLAR PORTATIL";"UN";"85131010";4,00;0,00;0,00;4,00;15,50;74,00;62,00
"32588";"ON-LU251 LUMINARIA DE LED";"UN";"94054200";9,00;0,00;0,00;9,00;5,02;37,00;45,18
"32589";"ON-LU272 LUMINARIA DE LED";"UN";"94054200";4,00;0,00;0,00;4,00;35,09;124,00;140,36
"32590";"ON-LU271 LUMINARIA SOLAR PARA ILUMINACAO PUBLICA";"UN";"94054100";1,00;0,00;0,00;1,00;23,99;89,00;23,99
"32592";"ON-LD007  KIT DE GALHETAS & PORTA TEMPEROS";"UN";"70134900";17,00;0,00;0,00;17,00;8,95;44,00;152,15
"32593";"ON-LD027  MARMITA ELETRICA";"UN";"85167990";16,00;0,00;0,00;16,00;10,09;67,00;161,44
"32594";"ON-FN639 FONE DE OUVIDO (HEADSET) GAMER COM MICROFONE";"UN";"85183000";4,00;0,00;0,00;4,00;6,67;94,00;26,68
"32595";"BOM-2075 TORNEIRA DE PAREDE AUTOMATICA COM FECHAMENTO TEMPORIZADO";"UN";"84818019";9,00;0,00;0,00;9,00;4,16;59,99;37,44
"32597";"24348 ARCO E FLECHA SUPER ARCO";"UN";"95030099";18,00;0,00;0,00;18,00;1,00;36,00;18,00
"32599";"23745 BLOCO DE MONTAR";"UN";"95030060";10,00;0,00;0,00;10,00;1,00;60,00;10,00
"32600";"231122 BLOCOS PARA MONTAR";"UN";"95030099";8,00;0,00;0,00;8,00;1,00;80,00;8,00
"32602";"24878 PISTOLA DE BRINQUEDO DIN";"UN";"95030099";36,00;0,00;0,00;36,00;1,00;30,00;36,00
"32603";"24883 AQUA PLAY BICHINHOS";"UN";"95030099";28,00;0,00;0,00;28,00;1,00;12,00;28,00
"32605";"24212 LANCADOR PIAO ESPADA";"UN";"95030099";37,00;0,00;0,00;37,00;1,00;30,00;37,00
"32608";"24456 PISTA DE CORRIDA";"UN";"95030099";8,00;0,00;0,00;8,00;1,00;40,00;8,00
"32609";"24581 JOGO MESA DE CIRURGIA";"UN";"95030097";7,00;0,00;0,00;7,00;1,00;70,00;7,00
"32610";"231865 MALETA 2 EM 1 ACESSORIOS";"UN";"95030099";10,00;0,00;0,00;10,00;1,00;90,00;10,00
"32611";"231597 MALETA HORA DE COZINHAR 3";"UN";"95030099";9,00;0,00;0,00;9,00;1,00;66,00;9,00
"32612";"24386 MALETA COM RODINHAS";"UN";"95030099";21,00;0,00;0,00;21,00;1,00;92,00;21,00
"32613";"24341 PESCA DINOSSAURO";"UN";"95030098";12,00;0,00;0,00;12,00;1,00;119,99;12,00
"32614";"24150 TECLADO ASTRONAUTA";"UN";"95030097";11,00;0,00;0,00;11,00;1,00;119,99;11,00
"32615";"231098 JOGO PINBALL";"UN";"95030091";44,00;0,00;0,00;44,00;1,00;30,00;44,00
"32616";"23939 GIRAFA DE EMPILHAR";"UN";"95030099";7,00;0,00;0,00;7,00;1,00;99,90;7,00
"32617";"24180 BRINQUEDO SENSORIAL";"UN";"95030099";12,00;0,00;0,00;12,00;1,00;86,00;12,00
"32618";"24154 BRINQUEDO DIDATICO ESCOND";"UN";"95030098";7,00;0,00;0,00;7,00;1,00;80,00;7,00
"32619";"23057 MESA DIDATICA INTERATIVA";"UN";"95030099";9,00;0,00;0,00;9,00;1,00;139,99;9,00
"32620";"2431 CAIXA DE FERRAMENTAS MADE";"UN";"95030099";12,00;0,00;0,00;12,00;1,00;80,00;12,00
"32623";"2423 ARAMADO FOQUETE APRENDIZA";"UN";"95030099";3,00;0,00;0,00;3,00;1,00;259,99;3,00
"32624";"Q199-1001 - COLAR DE AÇO";"UN";"71171900";19,00;0,00;0,00;19,00;3,60;9,00;68,40
"32625";"Q290-0214 - ANEL DE ZIRCONIA";"UN";"71171900";141,00;0,00;0,00;141,00;1,76;4,50;248,16
"32626";"Q68-0103 - ANEL DE ZIRCONIA";"UN";"71171900";108,00;0,00;0,00;108,00;1,44;3,50;155,52
"32640";"ZP01402 - CARRO CONTROLE POP RADICAL COM SOM E LUZ";"UN";"95030097";11,00;0,00;0,00;11,00;73,80;286,00;811,80
"32641";"ZP01278 - CARRO DE CONTROLE REMOTO COM SPRAY D'AGUA";"UN";"95030097";10,00;0,00;0,00;10,00;54,05;209,99;540,50
"32642";"ZP01279 - CARRO DE CONTROLE REMOTO COM SPRAY D'AGUA";"UN";"95030099";3,00;0,00;0,00;3,00;54,05;209,99;162,15
"32643";"ZP01001 - CARRO CONTROLE RADICAL COM LUZ";"UN";"95030097";9,00;0,00;0,00;9,00;37,27;145,00;335,43
"32644";"ZP01003 - CARRO CONTROLE FERA RADICAL COM SOM E LUZ";"UN";"95030097";12,00;0,00;0,00;12,00;73,80;286,00;885,60
"32645";"ZP01337 - FUTURE CAR CONTROL";"UN";"95030097";12,00;0,00;0,00;12,00;85,36;329,99;1.024,32
"32646";"ZP01289 - CARRO CONTROLE 3 FUNCOES";"UN";"95030097";60,00;0,00;0,00;60,00;5,96;23,00;357,60
"32647";"ZP01290 - CARRO CONTROLE 7 FUNCOES";"UN";"95030097";59,00;0,00;0,00;59,00;7,99;31,00;471,41
"32648";"ZP01112 - CAMINHAO DE FRICCAO COM PISTA";"UN";"95030099";11,00;0,00;0,00;11,00;63,55;247,00;699,05
"32649";"ZP01226 - PISTA DINO FLEX";"UN";"95030099";12,00;0,00;0,00;12,00;79,95;309,99;959,40
"32650";"ZP01020 - JOANINHA DIVERTIDA 3EM 1";"UN";"95030099";8,00;0,00;0,00;8,00;48,46;188,00;387,68
"32651";"ZP01146 - LANCADOR PEDAL DE FOGUETE";"UN";"95030099";21,00;0,00;0,00;21,00;9,84;38,00;206,64
"32652";"ZP01184 - SUPER MIRA ARCO E FLECHA RS";"UN";"95030099";12,00;0,00;0,00;12,00;17,57;68,00;210,84
"32653";"ZP01185 - SUPER MIRA ARCO E FLECHA VM";"UN";"95030099";14,00;0,00;0,00;14,00;17,57;68,00;245,98
"32654";"ZP01236 - COLECAO CASINHA FELIZ COLECAO I";"UN";"95030099";12,00;0,00;0,00;12,00;14,35;55,50;172,20
"32655";"ZP01237 - COLECAO CASINHA FELIZ COLECAO II";"UN";"95030099";11,00;0,00;0,00;11,00;14,35;55,50;157,85
"32656";"ZP01056 - CASINHA FELIZ COZINHA";"UN";"95030099";15,00;0,00;0,00;15,00;30,75;119,00;461,25
"32657";"ZP01238 - CASINHA FELIZ SORVETERIA";"UN";"95030099";18,00;0,00;0,00;18,00;24,60;96,00;442,80
"32658";"ZP01378 - CASINHA FELIZ KIT BABY";"UN";"95030099";14,00;0,00;0,00;14,00;14,91;58,00;208,74
"32659";"ZP01414 - CASINHA FELIZ FAMILIA OVELHA";"UN";"95030099";18,00;0,00;0,00;18,00;14,91;58,00;268,38
"32660";"ZP01416 - CASINHA FELIZ FAMILIA CACHORRO";"UN";"95030099";17,00;0,00;0,00;17,00;14,91;58,00;253,47
"32661";"ZP01394 - BRINCANDO DE MECANICO VERMELHO";"UN";"95030099";1,00;0,00;0,00;1,00;89,46;347,00;89,46
"32662";"ZP01395 - BRINCANDO DE MECANICO AZUL";"UN";"95030099";1,00;0,00;0,00;1,00;89,46;347,00;89,46
"32663";"C1041 BOLSA FEMININA";"UN";"42022210";10,00;18,00;0,00;28,00;6,50;67,00;182,00
"32665";"C1398 BOLSA FEMININA";"UN";"42022210";17,00;5,00;0,00;22,00;3,00;32,00;66,00
"32667";"655 - BARRACA PRINCESA ENCANTADA    100 BOLAS";"UN";"95030099";2,00;0,00;0,00;2,00;44,94;199,00;89,88
"32669";"580 - BABY TOYS SET";"UN";"95030060";8,00;0,00;0,00;8,00;14,49;64,00;115,92
"32670";"907 - CASINHA DA NEVE CAIXA";"UN";"95030099";10,00;0,00;0,00;10,00;12,76;56,00;127,60
"32671";"C1436 BOLSA FEMININA";"UN";"42022210";21,00;0,00;2,00;23,00;3,50;35,00;80,50
"32672";"C1444 BOLSA FEMININA";"UN";"42022210";2,00;12,00;12,00;26,00;5,80;61,00;150,80
"32673";"C1470 BOLSA FEMININA";"UN";"42022210";2,00;0,00;5,00;7,00;6,00;62,50;42,00
"32674";"645 - BINGO";"UN";"95030099";6,00;0,00;0,00;6,00;11,49;50,50;68,94
"32688";"PLACA PLÁSTICO ADESIVO PISO 914X152CM LJ2326";"UN";"39189000";4.310,00;0,00;0,00;4.310,00;7,35;3,50;31.678,50
"32689";"PLACA PLÁSTICO ADESIVO PISO 914X152CM LJ2327";"UN";"39189000";4.320,00;0,00;0,00;4.320,00;7,07;3,37;30.542,40
"32690";"PLACA PLÁSTICO ADESIVO PISO 914X152CM LJ2328";"UN";"39189000";7.200,00;0,00;0,00;7.200,00;7,77;3,70;55.944,00
"32691";"PLACA PLÁSTICO ADESIVO PISO 914X152CM LJ2330";"UN";"39189000";4.300,00;0,00;0,00;4.300,00;6,92;3,30;29.756,00
"32697";"599 - TURTLE DIDACTIVE REDE";"UN";"95030099";23,00;0,00;0,00;23,00;8,95;39,50;205,85
"32699";"LEY-1955 - SUPORTE CELULAR MOTO 6.5";"UN";"39269090";3,00;0,00;70,00;73,00;2,40;21,50;175,20
"32700";"656 - TURMA DOS SUPER HEROIS  BARRACA 100 BOLAS";"UN";"95030099";3,00;0,00;0,00;3,00;44,94;199,00;134,82
"32705";"LWJ-2253 - KIT DE BROCAS E PONTAS PARA FURADEIRA E PARAFUSADEIRA C/17 PSC";"UN";"82075019";22,00;0,00;0,00;22,00;5,21;45,50;114,62
"32706";"LWJ-281 - SOPRADOR DE AR PORTATILDE PLASTICO RIGIDO";"UN";"84145990";26,00;0,00;0,00;26,00;9,08;103,00;236,08
"32707";"LWJ-285 - TESOURA ELETRICA PORTATIL TENSAO 4.2V";"UN";"84672991";27,00;0,00;0,00;27,00;10,41;119,99;281,07
"32708";"LWJ-PC1901-115MM - DISCO DE CORTE DIAMANTADO TURBO 4.5";"UN";"68042211";96,00;0,00;50,00;146,00;1,41;13,50;205,86
"32711";"BOM-6530 - NIVEL MANUAL MAGNETICO COM REGUA";"UN";"90153000";4,00;0,00;0,00;4,00;6,44;47,50;25,76
"32714";"BOM-6531 - NIVEL MANUAL MAGNETICO COM REGUA";"UN";"90153000";6,00;0,00;0,00;6,00;7,79;56,50;46,74
"32715";"BOM-5924 - CONJUNTO DE 4 CHAVE DE EXTENSAO C/CATRACA OFFSET C/4 ADAPTADOR";"UN";"82042000";18,00;0,00;0,00;18,00;2,53;26,50;45,54
"32717";"BOM-1249 - CONJUNTO CHAVE DE EXTENSAO COM CATRACA";"UN";"82041100";13,00;0,00;0,00;13,00;6,09;50,99;79,17
"32718";"BOM-1482 - CHAVE DE BIELA L 8MM";"UN";"82041200";33,00;0,00;5,00;38,00;1,70;14,00;64,60
"32719";"BOM-1484 - CHAVE DE BIELA L 11MM";"UN";"82041200";20,00;0,00;20,00;40,00;2,93;15,50;117,20
"32720";"BOM-5127 -  DISCO FLAP DE CORTE PARA SERRA 125*22-C";"UN";"82023100";62,00;0,00;20,00;82,00;0,98;5,50;80,36
"32721";"BOM-6529 - NIVEL MANUAL MAGNETICO COM REGUA";"UN";"90153000";8,00;0,00;0,00;8,00;5,52;40,50;44,16
"32725";"02.97 PORTA TALHERES INOX";"UN";"73239300";10,00;0,00;0,00;10,00;4,25;35,50;42,50
"32726";"09.25 ESCORREDOR LINEA 12 PRATOS CAMA";"UN";"73239300";8,00;0,00;1,00;9,00;14,75;124,00;132,75
"32727";"97.02P PORTA TALHERES ACO INOX BLACK";"UN";"73239300";12,00;0,00;0,00;12,00;6,00;50,50;72,00
"32729";"SEC12MPP ESCORREDOR  12 PRATOSP.T PP";"UN";"73239300";6,00;0,00;1,00;7,00;14,00;117,99;98,00
"32730";"SEC16EPT ESCORREDOR 16 PRATOS  EPOXI PRETO PT PP";"UN";"73239300";8,00;0,00;0,00;8,00;19,75;165,99;158,00
"32731";"SEC16MPP ESCORREDOR 16 PRATOS - P.T PP";"UN";"73239300";3,00;0,00;6,00;9,00;15,50;129,99;139,50
"32732";"SEC20MPP ESCORREDOR 20 PRATOS - P.T PP";"UN";"73239300";7,00;0,00;0,00;7,00;17,25;145,00;120,75
"32733";"BOM-7549 - CONJUNTO DE 02 PLACAS DE EMPURRE/PUXE";"UN";"39269090";24,00;0,00;90,00;114,00;0,52;8,50;59,28
"32734";"SC-B50 BABA ELETRONICA/CAMERA:";"UN";"85176272";15,00;0,00;0,00;15,00;12,51;343,00;187,65
"32735";"BOM-7550 - CONJUNTO DE 02 PLACAS INDICADORA DE BANHEIRO";"UN";"39269090";24,00;0,00;90,00;114,00;0,51;8,50;58,14
"32736";"BOM-9608 - MINI SERRA BANCADA DE 40MM TENSAO 220V";"UN";"84672200";1,00;0,00;0,00;1,00;103,01;937,00;103,01
"32737";"38247 CAMERA";"UN";"85258929";50,00;0,00;0,00;50,00;9,00;171,00;450,00
"32739";"LE-836V CABO DE DADOS MICRO USB /V8:";"UN";"85444200";48,00;0,00;0,00;48,00;0,74;5,50;35,52
"32741";"BOM-7553 - CONJUNTO DE 02 PLACAS INDICADORA";"UN";"39269090";60,00;0,00;50,00;110,00;0,76;10,50;83,60
"32742";"BOM-7548 - CONJUNTO DE 02 PLACAS DE AVISO DE PROIBIDO";"UN";"39269090";106,00;0,00;0,00;106,00;0,52;8,50;55,12
"32743";"BOM-7557 - CONJUNTO DE 02 PLACAS DE AVISO ABERTO/FECHADO";"UN";"83100000";91,00;0,00;0,00;91,00;0,73;8,50;66,43
"32745";"BOM-4018 - OCULOS DE TRABALHO COM LANTERNA LED";"UN";"90049090";21,00;0,00;0,00;21,00;4,48;77,50;94,08
"32746";"BOM-7715 - BOLSA DE COMPRAS DOBRAVEL COM RODINHAS";"UN";"42029900";13,00;0,00;5,00;18,00;3,15;30,00;56,70
"32754";"CT2730 VASO DE CIMENTO COM SUCULENTA REDONDA MEIO A MEIO 10X10X48CM SORTIDO";"UN";"68109900";6,00;0,00;48,00;54,00;2,13;13,00;115,02
"32755";"CT2731 VASO DE CIMENTO COM SUCULENTA CORACAO MEIO A MEIO 10X10X48CM SORTIDO";"UN";"68109900";32,00;0,00;5,00;37,00;2,13;13,00;78,81
"32756";"CT3480 SUCULENTA ELEFANTE 121X7X7CM SORTIDA";"UN";"68109900";4,00;0,00;36,00;40,00;2,68;16,00;107,20
"32767";"112004 FRIGIDEIRA STONE INDUCTION BLACKWOOD 20 CM";"UN";"76151000";27,00;0,00;0,00;27,00;15,29;60,00;412,83
"32769";"7553 JARRA DE VIDRO DE 1400ML 7553 C/ 12";"UN";"70134900";10,00;0,00;0,00;10,00;11,87;47,50;118,70
"32770";"7547 CONJUNTO DE XICARAS DE VIDRO 100ML EMBALAGEM C";"UN";"70133700";11,00;0,00;0,00;11,00;16,63;66,99;182,93
"32771";"7538 CONJUNTO DE COPOS DE VIDRO 400ML EMBALAGEM CO";"UN";"70133700";7,00;0,00;0,00;7,00;17,40;69,99;121,80
"32772";"7550 CONJUNTO DE CANECAS DE VIDRO 200ML EMBALAGEM C";"UN";"70133700";10,00;0,00;0,00;10,00;10,23;41,00;102,30
"32773";"7535 CONJUNTO DE COPOS DE VIDRO 320ML EMBALAGEM COM 6UND";"UN";"70133700";4,00;0,00;0,00;4,00;13,69;55,00;54,76
"32774";"7541 CONJUNTO DE TACAS DE VIDRO 350ML EMBALAGEM COM";"UN";"70132800";7,00;0,00;0,00;7,00;18,89;75,50;132,23
"32775";"7548 CONJUNTO DE XICARAS DE VIDRO 100ML EMBALAGEM C";"UN";"70133700";11,00;0,00;0,00;11,00;19,03;76,00;209,33
"32776";"112012 FRIGIDEIRA STONE INDUCTION BLACKWOOD 28 CM";"UN";"76151000";27,00;0,00;36,00;63,00;21,33;83,50;1.343,79
"32777";"102 DOMINO SUBTRACAO";"UN";"95030099";6,00;0,00;28,00;34,00;4,23;20,50;143,82
"32779";"7542 CONJUNTO DE TACAS DE VIDRO 350ML EMBALAGEM COM";"UN";"70132800";7,00;0,00;0,00;7,00;21,15;85,00;148,05
"32780";"7544 CONJUNTO DE TACAS DE COQUETEL DE VIDRO 330ML EM";"UN";"70132800";7,00;0,00;0,00;7,00;8,57;34,50;59,99
"32781";"7545 CONJUNTO DE TACAS DE COQUETEL DE VIDRO 330ML EM";"UN";"70132800";12,00;0,00;1,00;13,00;9,38;37,50;121,94
"32782";"7554 JARRA DE VIDRO DE 14L 7554 C/ 12";"UN";"70134900";6,00;0,00;0,00;6,00;12,57;50,50;75,42
"32783";"7588 JOGO DE CANECA AMBAR COM 3PCS DE VIDRO 190ML";"UN";"70133700";17,00;0,00;0,00;17,00;5,50;22,00;93,50
"32784";"7558 JOGO DE XICARA COM 3PCS DE VIDRO 200ML";"UN";"70132800";12,00;0,00;0,00;12,00;5,45;22,00;65,40
"32786";"112006 FRIGIDEIRA STONE INDUCTION BLACKWOOD 22 CM";"UN";"76151000";12,00;0,00;0,00;12,00;16,72;65,50;200,64
"32787";"8968 CONJUNTO PUDIM BANHO MARIA COM TAMPA DE VIDRO N.20 / 32L - DE ALUMINIO COM";"UN";"76151000";7,00;0,00;4,00;11,00;78,99;160,00;868,89
"32788";"7536  CONJUNTO DE COPOS DE VIDRO 320ML EMBALAGEM COM 6 UNIDADES";"UN";"70133700";5,00;0,00;0,00;5,00;15,81;63,50;79,05
"32789";"7551 CONJUNTO DE CANECAS DE VIDRO 200ML EMBALAGEM COM 6 UNIDADES";"UN";"70133700";9,00;0,00;0,00;9,00;11,80;47,00;106,20
"32790";"7539  COPOS DE VIDRO 400ML CONJUNTO  EMBALAGEM COM 6 UNIDADES";"UN";"70133700";6,00;0,00;0,00;6,00;19,98;80,00;119,88
"32791";"103 - DOMINÓ ADIÇÃO";"UN";"95030099";9,00;0,00;28,00;37,00;4,23;20,50;156,51
"32792";"104 - DOMINÓ DIVISÃO";"UN";"95030099";8,00;0,00;28,00;36,00;4,23;20,50;152,28
"32793";"105 - DOMINÓ MULTIPLICAÇÃO";"UN";"95030099";5,00;0,00;28,00;33,00;4,23;20,50;139,59
"32795";"119 - CASA DE BONECAS";"UN";"95030099";4,00;0,00;25,00;29,00;21,81;95,00;632,49
"32796";"120 - PEQUENO ENGENHEIRO";"UN";"95030099";17,00;0,00;16,00;33,00;4,66;22,50;153,78
"32797";"123 - ELEFANÚMEROS - QUEBRA-CABEÇA DE NÚMEROS";"UN";"95030099";10,00;0,00;28,00;38,00;5,46;26,00;207,48
"32799";"128 - MATERIAL DOURADO 111 PEÇAS";"UN";"95030099";18,00;0,00;0,00;18,00;4,52;21,50;81,36
"32801";"131 - ANIMAIS - QUEBRA-CABEÇA 3D";"UN";"95030099";7,00;0,00;68,00;75,00;6,61;31,50;495,75
"32802";"137 - PRESÉPIO - QUEBRA-CABEÇA 3D";"UN";"95030099";11,00;0,00;28,00;39,00;7,56;36,50;294,84
"32803";"139 - QUEBRA-CABEÇA 12 PEÇAS - COLEÇÃO FORMAS";"UN";"95030099";12,00;0,00;28,00;40,00;4,99;24,00;199,60
"32805";"143 - JOGO DA MEMÓRIA AVENTURAS";"UN";"95030099";9,00;0,00;68,00;77,00;4,71;22,50;362,67
"32806";"145 - MOTO CHOPPER";"UN";"95030099";8,00;0,00;32,00;40,00;11,83;57,00;473,20
"32807";"147 - MAPA DA AMÉRICA DO SUL - QUEBRA-CABEÇA";"UN";"95030099";33,00;0,00;5,00;38,00;7,08;34,00;269,04
"32808";"148 - DOMINÓ PERSONAGENS BÍBLICOS";"UN";"95030099";4,00;0,00;28,00;32,00;5,13;24,50;164,16
"32809";"149 - ALFABETO INGLÊS";"UN";"95030099";8,00;0,00;28,00;36,00;6,61;31,50;237,96
